year,month,species,sciname,length_cm,frequency
2016,12,SYNSA02,Saurida tumbil,12,11
2016,12,SYNSA02,Saurida tumbil,13,17
2016,12,SYNSA02,Saurida tumbil,14,19
2016,12,SYNSA02,Saurida tumbil,15,35
2016,12,SYNSA02,Saurida tumbil,16,34
2016,12,SYNSA02,Saurida tumbil,17,31
2016,12,SYNSA02,Saurida tumbil,18,34
2016,12,SYNSA02,Saurida tumbil,19,21
2016,12,SYNSA02,Saurida tumbil,20,15
2016,12,SYNSA02,Saurida tumbil,21,10
2016,12,SYNSA02,Saurida tumbil,22,8
2016,12,SYNSA02,Saurida tumbil,23,4
2016,12,SYNSA02,Saurida tumbil,24,12
2016,12,SYNSA02,Saurida tumbil,25,11
2016,12,SYNSA02,Saurida tumbil,26,15
2016,12,SYNSA02,Saurida tumbil,27,9
2016,12,SYNSA02,Saurida tumbil,28,6
2016,12,SYNSA02,Saurida tumbil,29,5
2016,12,SYNSA02,Saurida tumbil,30,1
2016,12,SYNSA02,Saurida tumbil,31,2
2016,12,SYNSA02,Saurida tumbil,33,1
2016,12,SYNSA02,Saurida tumbil,34,2
2016,12,TETAA00,TETRAODONTIDAE,10,1
2016,12,TETAA00,TETRAODONTIDAE,11,3
2016,12,TETAA00,TETRAODONTIDAE,12,4
2016,12,TETAA00,TETRAODONTIDAE,13,4
2016,12,TETAA00,TETRAODONTIDAE,14,4
2016,12,TETAA00,TETRAODONTIDAE,15,5
2016,12,TETAA00,TETRAODONTIDAE,16,5
2016,12,TETAA00,TETRAODONTIDAE,17,2
2016,12,TETAA00,TETRAODONTIDAE,18,1
2016,12,TETAA00,TETRAODONTIDAE,19,1
2016,12,TETAA00,TETRAODONTIDAE,22,1
2016,12,TETLA00,Lagocephalus sp.,14,1
2016,12,TETLA05,Lagocephalus spadiceus,17,1
2016,12,TETLA06,Lagocephalus lagocephalus,10,1
2016,12,TETLA06,Lagocephalus lagocephalus,14,1
2016,12,TETLA06,Lagocephalus lagocephalus,15,2
2016,12,TETTE00,Tetraodon sp.,11,1
2016,12,THETH01,Terapon jarbua,5,1
2016,12,THETH01,Terapon jarbua,12,2
2016,12,THETH01,Terapon jarbua,13,5
2016,12,THETH01,Terapon jarbua,14,3
2016,12,THETH01,Terapon jarbua,15,15
2016,12,THETH01,Terapon jarbua,16,3
2016,12,THETH01,Terapon jarbua,18,2
2016,12,THETH01,Terapon jarbua,19,1
2016,12,THETH01,Terapon jarbua,21,1
2016,12,THETH02,Terapon theraps,3,1
2016,12,THETH02,Terapon theraps,4,1
2016,12,THETH02,Terapon theraps,13,1
2016,12,TRILT01,Lepturacanthus savala,8,2
2016,12,TRILT01,Lepturacanthus savala,9,2
2016,12,TRILT01,Lepturacanthus savala,15,1
2016,12,TRILT01,Lepturacanthus savala,25,1
2016,12,TRILT01,Lepturacanthus savala,29,4
2016,12,TRILT01,Lepturacanthus savala,30,4
2016,12,TRILT01,Lepturacanthus savala,31,6
2016,12,TRILT01,Lepturacanthus savala,32,3
2016,12,TRILT01,Lepturacanthus savala,33,4
2016,12,TRILT01,Lepturacanthus savala,34,8
2016,12,TRILT01,Lepturacanthus savala,35,5
2016,12,TRILT01,Lepturacanthus savala,36,9
2016,12,TRILT01,Lepturacanthus savala,37,5
2016,12,TRILT01,Lepturacanthus savala,38,4
2016,12,TRILT01,Lepturacanthus savala,39,2
2016,12,TRILT01,Lepturacanthus savala,40,4
2016,12,TRILT01,Lepturacanthus savala,41,6
2016,12,TRILT01,Lepturacanthus savala,42,1
2016,12,TRILT01,Lepturacanthus savala,44,3
2016,12,TRILT01,Lepturacanthus savala,45,4
2016,12,TRILT01,Lepturacanthus savala,46,4
2016,12,TRILT01,Lepturacanthus savala,47,1
2016,12,TRILT01,Lepturacanthus savala,48,2
2016,12,TRILT01,Lepturacanthus savala,49,1
2016,12,TRILT01,Lepturacanthus savala,53,2
2016,12,TRILT01,Lepturacanthus savala,54,1
2016,12,TRILT01,Lepturacanthus savala,66,1
2016,12,TRILT01,Lepturacanthus savala,78,1
2016,12,URAUR00,Uranoscopus sp.,7,1
2016,12,URAUR00,Uranoscopus sp.,8,3
2016,12,URAUR00,Uranoscopus sp.,10,10
2016,12,URAUR00,Uranoscopus sp.,11,9
2016,12,URAUR00,Uranoscopus sp.,12,11
2016,12,URAUR00,Uranoscopus sp.,13,6
2016,12,URAUR00,Uranoscopus sp.,14,7
2016,12,URAUR00,Uranoscopus sp.,15,4
2016,12,URAUR00,Uranoscopus sp.,16,5
2016,12,URAUR00,Uranoscopus sp.,17,1
2016,12,URAUR10,Uranoscopus dollfusi,10,1
2016,12,URAUR10,Uranoscopus dollfusi,11,1
2016,12,URAUR10,Uranoscopus dollfusi,12,2
2016,12,URAUR10,Uranoscopus dollfusi,13,1
2016,12,URAUR10,Uranoscopus dollfusi,16,1
2017,12,ACAAC19,Acanthurus xanthopterus,13,2
2017,1,ACRAC01,Acropoma japonicum,4,29
2017,1,ACRAC01,Acropoma japonicum,7,1
2017,1,ACRAC01,Acropoma japonicum,8,7
2017,1,ACRAC01,Acropoma japonicum,10,5
2017,11,ACRAC01,Acropoma japonicum,3,11
2017,11,ACRAC01,Acropoma japonicum,5,10
2017,11,ACRAC01,Acropoma japonicum,6,28
2017,11,ACRAC01,Acropoma japonicum,7,18
2017,11,ACRAC01,Acropoma japonicum,8,9
2017,11,ACRAC01,Acropoma japonicum,9,15
2017,11,ACRAC01,Acropoma japonicum,10,6
2017,11,ACRAC01,Acropoma japonicum,11,2
2017,12,ACRAC01,Acropoma japonicum,3,50
2017,12,ACRAC01,Acropoma japonicum,4,71
2017,12,ACRAC01,Acropoma japonicum,5,29
2017,12,ACRAC01,Acropoma japonicum,6,33
2017,12,ACRAC01,Acropoma japonicum,7,13
2017,12,ACRAC01,Acropoma japonicum,8,18
2017,12,ACRAC01,Acropoma japonicum,9,9
2017,12,ACRAC01,Acropoma japonicum,10,5
2017,12,ACRAC01,Acropoma japonicum,11,8
2017,1,ANRAN05,Antennarius hispidus,10,1
2017,11,ANRAN05,Antennarius hispidus,6,1
2017,11,ANRAN05,Antennarius hispidus,7,1
2017,11,ANRAN05,Antennarius hispidus,8,1
2017,11,ANRAN05,Antennarius hispidus,9,2
2017,11,ANRAN05,Antennarius hispidus,10,1
2017,11,ANRAN05,Antennarius hispidus,11,1
2017,12,ANRAN05,Antennarius hispidus,4,1
2017,12,ANRAN05,Antennarius hispidus,5,1
2017,12,ANRAN05,Antennarius hispidus,6,3
2017,12,ANRAN05,Antennarius hispidus,7,2
2017,12,ANRAN05,Antennarius hispidus,8,7
2017,12,ANRAN05,Antennarius hispidus,9,8
2017,12,ANRAN05,Antennarius hispidus,10,3
2017,12,ANRAN05,Antennarius hispidus,11,2
2017,12,ANRAN05,Antennarius hispidus,13,2
2017,12,APOAO00,Apogonichthyoides sp.,5,1
2017,12,APOAO00,Apogonichthyoides sp.,7,3
2017,12,APOAO00,Apogonichthyoides sp.,8,3
2017,12,APOAO00,Apogonichthyoides sp.,9,8
2017,1,APOAO03,Apogonichthyoides maculipinnis,8,1
2017,1,APOAO03,Apogonichthyoides maculipinnis,9,3
2017,11,APOAO03,Apogonichthyoides maculipinnis,6,1
2017,11,APOAO03,Apogonichthyoides maculipinnis,7,2
2017,11,APOAO03,Apogonichthyoides maculipinnis,8,2
2017,11,APOAO03,Apogonichthyoides maculipinnis,9,2
2017,11,APOAO03,Apogonichthyoides maculipinnis,10,1
2017,11,APOAO03,Apogonichthyoides maculipinnis,15,1
2017,12,APOJA00,Jaydia sp.,5,26
2017,12,APOJA00,Jaydia sp.,6,4
2017,12,APOJA00,Jaydia sp.,7,13
2017,12,APOJA00,Jaydia sp.,8,5
2017,12,APOJA00,Jaydia sp.,9,11
2017,12,APOJA00,Jaydia sp.,10,5
2017,1,APOJA23,Jaydia ellioti,4,49
2017,1,APOJA23,Jaydia ellioti,5,54
2017,1,APOJA23,Jaydia ellioti,6,137
2017,1,APOJA23,Jaydia ellioti,7,83
2017,1,APOJA23,Jaydia ellioti,8,49
2017,1,APOJA23,Jaydia ellioti,9,17
2017,1,APOJA23,Jaydia ellioti,10,7
2017,1,APOJA23,Jaydia ellioti,11,1
2017,2,APOJA23,Jaydia ellioti,5,45
2017,2,APOJA23,Jaydia ellioti,6,28
2017,2,APOJA23,Jaydia ellioti,7,1
2017,2,APOJA23,Jaydia ellioti,9,1
2017,2,APOJA23,Jaydia ellioti,10,1
2017,4,APOJA23,Jaydia ellioti,5,80
2017,4,APOJA23,Jaydia ellioti,6,10
2017,4,APOJA23,Jaydia ellioti,8,3
2017,4,APOJA23,Jaydia ellioti,9,2
2017,11,APOJA23,Jaydia ellioti,3,6
2017,11,APOJA23,Jaydia ellioti,4,107
2017,11,APOJA23,Jaydia ellioti,5,81
2017,11,APOJA23,Jaydia ellioti,6,48
2017,11,APOJA23,Jaydia ellioti,7,43
2017,11,APOJA23,Jaydia ellioti,8,14
2017,11,APOJA23,Jaydia ellioti,9,16
2017,11,APOJA23,Jaydia ellioti,10,2
2017,11,APOJA23,Jaydia ellioti,11,1
2017,11,APOJA23,Jaydia ellioti,12,1
2017,12,APOJA23,Jaydia ellioti,3,15
2017,12,APOJA23,Jaydia ellioti,4,67
2017,12,APOJA23,Jaydia ellioti,5,158
2017,12,APOJA23,Jaydia ellioti,6,136
2017,12,APOJA23,Jaydia ellioti,7,28
2017,12,APOJA23,Jaydia ellioti,8,16
2017,12,APOJA23,Jaydia ellioti,9,15
2017,12,APOJA23,Jaydia ellioti,10,16
2017,12,APOJA23,Jaydia ellioti,11,2
2017,1,APOOS01,Ostorhinchus fasciatus,4,4
2017,1,APOOS01,Ostorhinchus fasciatus,5,175
2017,1,APOOS01,Ostorhinchus fasciatus,6,61
2017,1,APOOS01,Ostorhinchus fasciatus,7,124
2017,1,APOOS01,Ostorhinchus fasciatus,8,123
2017,1,APOOS01,Ostorhinchus fasciatus,9,53
2017,1,APOOS01,Ostorhinchus fasciatus,10,15
2017,1,APOOS01,Ostorhinchus fasciatus,11,5
2017,2,APOOS01,Ostorhinchus fasciatus,4,34
2017,2,APOOS01,Ostorhinchus fasciatus,5,23
2017,2,APOOS01,Ostorhinchus fasciatus,6,10
2017,2,APOOS01,Ostorhinchus fasciatus,7,6
2017,2,APOOS01,Ostorhinchus fasciatus,8,8
2017,2,APOOS01,Ostorhinchus fasciatus,9,16
2017,2,APOOS01,Ostorhinchus fasciatus,10,1
2017,4,APOOS01,Ostorhinchus fasciatus,8,3
2017,4,APOOS01,Ostorhinchus fasciatus,9,1
2017,11,APOOS01,Ostorhinchus fasciatus,3,10
2017,11,APOOS01,Ostorhinchus fasciatus,4,18
2017,11,APOOS01,Ostorhinchus fasciatus,5,24
2017,11,APOOS01,Ostorhinchus fasciatus,6,51
2017,11,APOOS01,Ostorhinchus fasciatus,7,87
2017,11,APOOS01,Ostorhinchus fasciatus,8,83
2017,11,APOOS01,Ostorhinchus fasciatus,9,149
2017,11,APOOS01,Ostorhinchus fasciatus,10,56
2017,11,APOOS01,Ostorhinchus fasciatus,11,23
2017,12,APOOS01,Ostorhinchus fasciatus,4,37
2017,12,APOOS01,Ostorhinchus fasciatus,5,165
2017,12,APOOS01,Ostorhinchus fasciatus,6,176
2017,12,APOOS01,Ostorhinchus fasciatus,7,88
2017,12,APOOS01,Ostorhinchus fasciatus,8,61
2017,12,APOOS01,Ostorhinchus fasciatus,9,21
2017,12,APOOS01,Ostorhinchus fasciatus,10,6
2017,1,APOOS02,Ostorhinchus gularis,5,1
2017,1,APOOS02,Ostorhinchus gularis,6,5
2017,1,APOOS02,Ostorhinchus gularis,7,3
2017,1,APOOS02,Ostorhinchus gularis,8,15
2017,1,APOOS02,Ostorhinchus gularis,9,5
2017,1,APOOS02,Ostorhinchus gularis,10,3
2017,1,APOOS02,Ostorhinchus gularis,11,1
2017,1,ARDAR00,Arius sp.,24,1
2017,1,ARDAR00,Arius sp.,33,1
2017,1,ARDAR00,Arius sp.,37,1
2017,1,ARDAR00,Arius sp.,41,1
2017,2,ARDAR00,Arius sp.,16,5
2017,2,ARDAR00,Arius sp.,17,1
2017,2,ARDAR00,Arius sp.,18,7
2017,2,ARDAR00,Arius sp.,19,3
2017,2,ARDAR00,Arius sp.,24,1
2017,4,ARDAR00,Arius sp.,18,3
2017,4,ARDAR00,Arius sp.,20,3
2017,4,ARDAR00,Arius sp.,22,2
2017,4,ARDAR00,Arius sp.,26,1
2017,11,ARDAR00,Arius sp.,17,1
2017,11,ARDAR00,Arius sp.,18,1
2017,11,ARDAR00,Arius sp.,23,3
2017,11,ARDAR00,Arius sp.,24,3
2017,11,ARDAR00,Arius sp.,25,2
2017,11,ARDAR00,Arius sp.,26,1
2017,11,ARDAR00,Arius sp.,27,3
2017,11,ARDAR00,Arius sp.,28,2
2017,11,ARDAR00,Arius sp.,29,1
2017,11,ARDAR00,Arius sp.,42,1
2017,12,ARDAR00,Arius sp.,10,1
2017,12,ARDAR00,Arius sp.,13,1
2017,12,ARDAR00,Arius sp.,14,3
2017,12,ARDAR00,Arius sp.,15,1
2017,12,ARDAR00,Arius sp.,16,1
2017,12,ARDAR00,Arius sp.,17,2
2017,12,ARDAR00,Arius sp.,34,1
2017,12,ARDAR00,Arius sp.,45,1
2017,12,ARDAR06,Arius maculatus,13,4
2017,12,ARDAR06,Arius maculatus,14,2
2017,12,ARDAR06,Arius maculatus,15,5
2017,12,ARDAR06,Arius maculatus,16,4
2017,12,ARDAR06,Arius maculatus,17,1
2017,12,ARDAR06,Arius maculatus,18,3
2017,12,ARDAR26,Arius venosus,12,4
2017,12,ARDAR26,Arius venosus,13,3
2017,12,ARDAR26,Arius venosus,14,3
2017,12,ARDAR26,Arius venosus,17,1
2017,12,ARDPL05,Plicofollis dussumieri,15,1
2017,12,ARDPL05,Plicofollis dussumieri,16,2
2017,12,ARDPL05,Plicofollis dussumieri,17,5
2017,12,ARDPL05,Plicofollis dussumieri,18,4
2017,12,ARDPL05,Plicofollis dussumieri,19,2
2017,12,ARDPL05,Plicofollis dussumieri,20,1
2017,12,ARDPL05,Plicofollis dussumieri,25,1
2017,4,ARMAR00,Ariomma sp.,5,1
2017,4,ARMAR00,Ariomma sp.,7,5
2017,4,ARMAR00,Ariomma sp.,8,1
2017,1,ARMAR02,Ariomma indicum,12,1
2017,1,ARMAR02,Ariomma indicum,14,3
2017,1,ARMAR02,Ariomma indicum,15,1
2017,1,ARMAR02,Ariomma indicum,16,3
2017,4,ARMAR02,Ariomma indicum,6,5
2017,4,ARMAR02,Ariomma indicum,7,3
2017,4,ARMAR02,Ariomma indicum,8,2
2017,4,ARMAR02,Ariomma indicum,9,2
2017,11,ARMAR02,Ariomma indicum,14,3
2017,11,ARMAR02,Ariomma indicum,15,2
2017,11,ARMAR02,Ariomma indicum,16,2
2017,11,ARMAR02,Ariomma indicum,17,1
2017,11,ARMAR02,Ariomma indicum,19,1
2017,11,ARMAR02,Ariomma indicum,21,1
2017,12,ARMAR02,Ariomma indicum,13,1
2017,12,ARMAR02,Ariomma indicum,14,8
2017,12,ARMAR02,Ariomma indicum,15,23
2017,12,ARMAR02,Ariomma indicum,16,14
2017,12,ARMAR02,Ariomma indicum,17,5
2017,12,ARMAR02,Ariomma indicum,18,1
2017,12,ARMAR02,Ariomma indicum,19,1
2017,1,BLEXI01,Xiphasia setifer,32,1
2017,1,BLEXI01,Xiphasia setifer,39,1
2017,12,BOTAR00,Arnoglossus sp.,7,1
2017,12,BOTAR00,Arnoglossus sp.,8,1
2017,12,BOTAR00,Arnoglossus sp.,11,4
2017,12,BOTAR00,Arnoglossus sp.,12,3
2017,12,BOTAR00,Arnoglossus sp.,13,7
2017,12,BOTAR00,Arnoglossus sp.,14,8
2017,12,BOTAR00,Arnoglossus sp.,15,1
2017,12,BOTAR00,Arnoglossus sp.,18,1
2017,11,BOTBO02,Bothus myriaster,9,2
2017,11,BOTBO02,Bothus myriaster,10,1
2017,11,BOTBO02,Bothus myriaster,11,16
2017,11,BOTBO02,Bothus myriaster,12,6
2017,11,BOTBO02,Bothus myriaster,13,3
2017,11,BOTBO02,Bothus myriaster,14,6
2017,11,BOTBO02,Bothus myriaster,15,1
2017,11,BOTBO02,Bothus myriaster,16,1
2017,12,BOTBO02,Bothus myriaster,10,1
2017,12,BOTBO02,Bothus myriaster,12,2
2017,12,BOTBO02,Bothus myriaster,13,1
2017,12,BOTBO02,Bothus myriaster,14,1
2017,12,BOTBO02,Bothus myriaster,17,1
2017,1,BOTLA05,Leops nigrescens,11,1
2017,4,BOTPS02,Pseudorhombus elevatus,8,1
2017,4,BOTPS02,Pseudorhombus elevatus,9,1
2017,11,BOTPS02,Pseudorhombus elevatus,5,2
2017,11,BOTPS02,Pseudorhombus elevatus,7,2
2017,11,BOTPS02,Pseudorhombus elevatus,8,24
2017,11,BOTPS02,Pseudorhombus elevatus,9,63
2017,11,BOTPS02,Pseudorhombus elevatus,10,40
2017,11,BOTPS02,Pseudorhombus elevatus,12,1
2017,11,BOTPS02,Pseudorhombus elevatus,13,5
2017,11,BOTPS02,Pseudorhombus elevatus,14,1
2017,11,BOTPS02,Pseudorhombus elevatus,18,4
2017,11,BOTPS02,Pseudorhombus elevatus,19,1
2017,11,BOTPS02,Pseudorhombus elevatus,20,1
2017,11,BOTPS02,Pseudorhombus elevatus,21,1
2017,11,BOTPS02,Pseudorhombus elevatus,25,1
2017,12,BOTPS02,Pseudorhombus elevatus,5,4
2017,12,BOTPS02,Pseudorhombus elevatus,6,17
2017,12,BOTPS02,Pseudorhombus elevatus,7,25
2017,12,BOTPS02,Pseudorhombus elevatus,8,61
2017,12,BOTPS02,Pseudorhombus elevatus,9,55
2017,12,BOTPS02,Pseudorhombus elevatus,10,34
2017,12,BOTPS02,Pseudorhombus elevatus,11,5
2017,12,BOTPS02,Pseudorhombus elevatus,12,12
2017,12,BOTPS02,Pseudorhombus elevatus,13,10
2017,12,BOTPS02,Pseudorhombus elevatus,14,13
2017,12,BOTPS02,Pseudorhombus elevatus,16,2
2017,12,BOTPS02,Pseudorhombus elevatus,17,1
2017,12,BOTPS02,Pseudorhombus elevatus,19,1
2017,11,BOTPS06,Pseudorhombus javanicus,7,1
2017,11,BOTPS06,Pseudorhombus javanicus,8,3
2017,11,BOTPS06,Pseudorhombus javanicus,9,15
2017,11,BOTPS06,Pseudorhombus javanicus,10,38
2017,11,BOTPS06,Pseudorhombus javanicus,11,20
2017,11,BOTPS06,Pseudorhombus javanicus,12,11
2017,11,BOTPS06,Pseudorhombus javanicus,13,5
2017,11,BOTPS06,Pseudorhombus javanicus,14,1
2017,11,BOTPS06,Pseudorhombus javanicus,15,1
2017,11,BOTPS09,Pseudorhombus malayanus,9,1
2017,11,BOTPS09,Pseudorhombus malayanus,11,1
2017,12,BOTPS09,Pseudorhombus malayanus,6,1
2017,12,BOTPS09,Pseudorhombus malayanus,7,1
2017,12,BOTPS09,Pseudorhombus malayanus,9,1
2017,12,BOTPS09,Pseudorhombus malayanus,11,4
2017,12,BOTPS09,Pseudorhombus malayanus,12,14
2017,12,BOTPS09,Pseudorhombus malayanus,13,8
2017,12,BOTPS09,Pseudorhombus malayanus,14,7
2017,12,BOTPS09,Pseudorhombus malayanus,16,1
2017,12,BOTPS09,Pseudorhombus malayanus,17,1
2017,12,BOTPS09,Pseudorhombus malayanus,18,4
2017,12,BOTPS09,Pseudorhombus malayanus,20,1
2017,12,BOTPS09,Pseudorhombus malayanus,21,1
2017,1,CALDI01,Diplogrammus goramensis,6,1
2017,1,CALDI01,Diplogrammus goramensis,7,3
2017,1,CALDI01,Diplogrammus goramensis,8,1
2017,1,CALDI01,Diplogrammus goramensis,9,1
2017,12,CAPR99,,2.3,3
2017,12,CAPR99,,2.4,5
2017,12,CAPR99,,2.8,6
2017,12,CAPR99,,3,2
2017,4,CARAA00,CARANGIDAE,5,1
2017,4,CARAA00,CARANGIDAE,6,1
2017,4,CARAA00,CARANGIDAE,7,7
2017,12,CARAL00,Alectis sp.,13,1
2017,12,CARAL00,Alectis sp.,16,1
2017,11,CARAL03,Alectis ciliaris,18,2
2017,11,CARAL03,Alectis ciliaris,20,2
2017,11,CARAL03,Alectis ciliaris,22,1
2017,12,CARAL03,Alectis ciliaris,6,1
2017,12,CARAL03,Alectis ciliaris,10,1
2017,12,CARAL03,Alectis ciliaris,12,1
2017,12,CARAL03,Alectis ciliaris,16,1
2017,12,CARAL03,Alectis ciliaris,17,1
2017,12,CARAL03,Alectis ciliaris,19,1
2017,11,CARAP03,Alepes melanoptera,11,1
2017,12,CARAU01,Atropus atropos,15,1
2017,12,CARAU01,Atropus atropos,18,1
2017,12,CARCA04,Caranx sexfasciatus,15,1
2017,12,CARCA04,Caranx sexfasciatus,21,1
2017,11,CARCA05,Caranx (Caranx) melampygus,23,1
2017,11,CARCA05,Caranx (Caranx) melampygus,44,1
2017,4,CARCS00,Carangoides sp.,3,4
2017,4,CARCS00,Carangoides sp.,4,5
2017,4,CARCS00,Carangoides sp.,5,4
2017,4,CARCS00,Carangoides sp.,6,5
2017,4,CARCS00,Carangoides sp.,7,32
2017,4,CARCS00,Carangoides sp.,8,8
2017,4,CARCS00,Carangoides sp.,11,3
2017,1,CARCS03,Carangoides malabaricus,16,2
2017,12,CARCS03,Carangoides malabaricus,9,1
2017,12,CARCS03,Carangoides malabaricus,10,1
2017,12,CARCS03,Carangoides malabaricus,15,3
2017,12,CARCS03,Carangoides malabaricus,16,2
2017,12,CARCS03,Carangoides malabaricus,17,1
2017,12,CARCS05,Carangoides chrysophrys,11,1
2017,12,CARCS05,Carangoides chrysophrys,14,1
2017,12,CARCS06,Carangoides armatus,8,1
2017,12,CARCS06,Carangoides armatus,15,1
2017,12,CARCS06,Carangoides armatus,19,1
2017,12,CARCS07,Carangoides caeruleopinnatus,10,1
2017,12,CARDE00,Decapterus sp.,14,1
2017,12,CARDE00,Decapterus sp.,15,9
2017,4,CARDE05,Decapterus macrosoma,19,1
2017,4,CARDE07,Decapterus kurroides,16,5
2017,4,CARDE07,Decapterus kurroides,17,2
2017,4,CARDE07,Decapterus kurroides,18,2
2017,1,CARDE08,Decapterus russelli,14,1
2017,1,CARDE08,Decapterus russelli,15,3
2017,1,CARDE08,Decapterus russelli,16,1
2017,2,CARDE08,Decapterus russelli,19,3
2017,4,CARDE08,Decapterus russelli,8,1
2017,4,CARDE08,Decapterus russelli,10,1
2017,4,CARDE08,Decapterus russelli,19,1
2017,4,CARDE09,Decapterus maruadsi,13,2
2017,4,CARDE09,Decapterus maruadsi,15,1
2017,1,CARME01,Megalaspis cordyla,19,2
2017,1,CARME01,Megalaspis cordyla,20,3
2017,1,CARME01,Megalaspis cordyla,21,7
2017,1,CARME01,Megalaspis cordyla,23,1
2017,1,CARME01,Megalaspis cordyla,25,2
2017,1,CARME01,Megalaspis cordyla,28,1
2017,1,CARME01,Megalaspis cordyla,29,1
2017,1,CARME01,Megalaspis cordyla,30,1
2017,1,CARME01,Megalaspis cordyla,32,1
2017,2,CARME01,Megalaspis cordyla,19,2
2017,2,CARME01,Megalaspis cordyla,20,1
2017,2,CARME01,Megalaspis cordyla,21,1
2017,3,CARME01,Megalaspis cordyla,28,1
2017,4,CARME01,Megalaspis cordyla,21,1
2017,4,CARME01,Megalaspis cordyla,23,1
2017,4,CARME01,Megalaspis cordyla,25,2
2017,4,CARME01,Megalaspis cordyla,26,8
2017,4,CARME01,Megalaspis cordyla,28,4
2017,4,CARME01,Megalaspis cordyla,29,1
2017,4,CARME01,Megalaspis cordyla,30,1
2017,4,CARME01,Megalaspis cordyla,31,1
2017,4,CARME01,Megalaspis cordyla,32,1
2017,11,CARME01,Megalaspis cordyla,15,1
2017,11,CARME01,Megalaspis cordyla,20,1
2017,11,CARME01,Megalaspis cordyla,21,1
2017,11,CARME01,Megalaspis cordyla,22,8
2017,11,CARME01,Megalaspis cordyla,23,3
2017,11,CARME01,Megalaspis cordyla,24,6
2017,11,CARME01,Megalaspis cordyla,25,2
2017,11,CARME01,Megalaspis cordyla,26,2
2017,11,CARME01,Megalaspis cordyla,27,4
2017,11,CARME01,Megalaspis cordyla,30,1
2017,12,CARME01,Megalaspis cordyla,17,3
2017,12,CARME01,Megalaspis cordyla,18,3
2017,12,CARME01,Megalaspis cordyla,19,10
2017,12,CARME01,Megalaspis cordyla,20,1
2017,12,CARME01,Megalaspis cordyla,22,2
2017,12,CARME01,Megalaspis cordyla,23,5
2017,12,CARME01,Megalaspis cordyla,24,4
2017,12,CARME01,Megalaspis cordyla,26,2
2017,12,CARME01,Megalaspis cordyla,29,1
2017,4,CARPA01,Parastromateus niger,19,1
2017,4,CARPA01,Parastromateus niger,23,2
2017,12,CARPA01,Parastromateus niger,28,2
2017,12,CARPA01,Parastromateus niger,29,1
2017,1,CARSA01,Selar crumenophthalmus,15,1
2017,1,CARSA01,Selar crumenophthalmus,16,1
2017,1,CARSA01,Selar crumenophthalmus,18,2
2017,1,CARSA01,Selar crumenophthalmus,19,8
2017,1,CARSA01,Selar crumenophthalmus,20,6
2017,1,CARSA01,Selar crumenophthalmus,21,5
2017,1,CARSA01,Selar crumenophthalmus,22,1
2017,1,CARSA01,Selar crumenophthalmus,24,1
2017,4,CARSA01,Selar crumenophthalmus,16,2
2017,4,CARSA01,Selar crumenophthalmus,17,6
2017,4,CARSA01,Selar crumenophthalmus,18,3
2017,4,CARSA01,Selar crumenophthalmus,19,6
2017,4,CARSA01,Selar crumenophthalmus,23,1
2017,11,CARSA01,Selar crumenophthalmus,13,5
2017,11,CARSA01,Selar crumenophthalmus,14,3
2017,11,CARSA01,Selar crumenophthalmus,15,7
2017,11,CARSA01,Selar crumenophthalmus,16,4
2017,11,CARSA01,Selar crumenophthalmus,17,1
2017,11,CARSA01,Selar crumenophthalmus,20,1
2017,12,CARSA01,Selar crumenophthalmus,15,1
2017,12,CARSA01,Selar crumenophthalmus,21,4
2017,12,CARSA01,Selar crumenophthalmus,22,5
2017,12,CARSA01,Selar crumenophthalmus,23,1
2017,12,CARSA01,Selar crumenophthalmus,25,1
2017,12,CARSC01,Scomberoides tol,22,2
2017,1,CARSC02,Scomberoides commersonianus,44,1
2017,12,CARSC02,Scomberoides commersonianus,23,1
2017,12,CARSC03,Scomberoides tala,37,1
2017,1,CARSI01,Seriolina nigrofasciata,8,1
2017,12,CARTR03,Trachurus indicus,17,1
2017,12,CARTR03,Trachurus indicus,19,1
2017,12,CARTR03,Trachurus indicus,20,1
2017,12,CARTR03,Trachurus indicus,21,5
2017,12,CARTR03,Trachurus indicus,22,1
2017,12,CARTR03,Trachurus indicus,23,1
2017,12,CARUR00,Uraspis sp.,10,1
2017,12,CARUR00,Uraspis sp.,12,1
2017,12,CARUR00,Uraspis sp.,21,1
2017,12,CARUR00,Uraspis sp.,22,1
2017,4,CEPCE04,Acanthocepola indica,34,1
2017,11,CEPCE04,Acanthocepola indica,13,1
2017,11,CEPCE04,Acanthocepola indica,14,1
2017,11,CEPCE04,Acanthocepola indica,16,2
2017,11,CEPCE04,Acanthocepola indica,17,1
2017,11,CEPCE04,Acanthocepola indica,19,1
2017,11,CEPCE04,Acanthocepola indica,21,1
2017,11,CEPCE04,Acanthocepola indica,22,2
2017,12,CEPCE04,Acanthocepola indica,4,4
2017,12,CEPCE04,Acanthocepola indica,5,2
2017,12,CEPCE04,Acanthocepola indica,6,9
2017,12,CEPCE04,Acanthocepola indica,7,4
2017,12,CEPCE04,Acanthocepola indica,8,1
2017,12,CEPCE04,Acanthocepola indica,11,2
2017,12,CEPCE04,Acanthocepola indica,12,3
2017,12,CEPCE04,Acanthocepola indica,13,1
2017,12,CEPCE04,Acanthocepola indica,15,2
2017,12,CEPCE04,Acanthocepola indica,16,1
