year,month,species,length_cm,weight_gm
2016,12,PSEPS02,12,16
2016,12,PSEPS02,13,20
2016,12,PSEPS02,14,35
2016,12,PSEPS02,14,40
2016,12,PSEPS02,17,61
2016,12,PSEPS02,18,70
2016,12,PSEPS02,20,90
2016,12,PSEPS02,22,150
2016,12,PSEPS02,20,90
2016,12,PSEPS02,16,50
2016,12,PSEPS02,18,70
2016,12,PSEPS02,9,10
2016,12,PSEPS02,20,100
2016,12,PSEPS02,11,15
2016,12,RAYDA24,8,17
2016,12,RAYDA24,18,300
2016,12,RAYDA24,6,10
2016,12,RAYDA24,6,10
2016,12,RAYDA24,7,25
2016,12,RAYDA24,8,65
2016,12,RAYDA24,15,120
2016,12,RAYDA24,19,240
2016,12,RAYDA24,20,240
2016,12,RAYDA24,19,270
2016,12,RAYDA24,20,280
2016,12,RAYDA24,21,360
2016,12,RAYDA24,7,15
2016,12,RAYDA24,20,300
2016,12,RAYDA24,21,290
2016,12,RAYDA25,19,250
2016,12,RAYDA93,18,210
2016,12,RAYDA93,22,380
2016,12,RAYDA93,7,10
2016,12,SCIJO00,11,15
2016,12,SCIJO00,12,15
2016,12,SCIJO00,14,40
2016,12,SCIJO00,15,45
2016,12,SCIJO00,16,60
2016,12,SCIJO00,17,70
2016,12,SCIJO00,18,100
2016,12,SCIJO00,19,105
2016,12,SCIJO01,17,70
2016,12,SCIJO01,20,120
2016,12,SCIOT02,11,20
2016,12,SCIOT02,12,22
2016,12,SCIOT02,12,25
2016,12,SCIOT02,13,20
2016,12,SCIOT02,13,35
2016,12,SCIOT02,14,45
2016,12,SCIOT02,14,45
2016,12,SCIOT02,15,43
2016,12,SCIOT02,15,50
2016,12,SCIOT02,16,65
2016,12,SCIOT02,16,55
2016,12,SCIOT02,17,60
2016,12,SCIOT02,17,75
2016,12,SCIOT02,18,80
2016,12,SCIOT02,18,100
2016,12,SCIOT02,19,95
2016,12,SCIOT02,19,105
2016,12,SCIOT02,20,120
2016,12,SCIOT02,20,125
2016,12,SCIOT02,21,120
2016,12,SCIOT02,21,150
2016,12,SCIOT02,22,175
2016,12,SCIOT02,15,45
2016,12,SCIOT02,16,50
2016,12,SCIOT02,17,70
2016,12,SCIOT02,18,90
2016,12,SCIOT02,19,100
2016,12,SCIOT02,20,110
2016,12,SCIOT02,16,60
2016,12,SCIOT02,16,60
2016,12,SCIOT02,17,75
2016,12,SCIOT02,17,65
2016,12,SCIOT02,18,85
2016,12,SCIOT02,18,100
2016,12,SCIOT02,19,105
2016,12,SCIOT02,19,105
2016,12,SCIOT02,20,120
2016,12,SCIOT02,20,120
2016,12,SCIOT02,21,130
2016,12,SCIOT02,21,175
2016,12,SCIOT02,9,5
2016,12,SCIOT02,10,13
2016,12,SCIOT02,10,24
2016,12,SCIOT02,11,18
2016,12,SCIOT02,11,19
2016,12,SCIOT02,12,20
2016,12,SCIOT02,12,23
2016,12,SCIOT02,11,20
2016,12,SCIOT02,12,20
2016,12,SCIOT02,13,25
2016,12,SCIOT02,15,45
2016,12,SCIOT02,16,50
2016,12,SCIOT02,17,80
2016,12,SCIOT02,9,10
2016,12,SCIOT02,10,20
2016,12,SCIOT02,10,20
2016,12,SCIOT02,10,30
2016,12,SCIOT02,10,10
2016,12,SCIOT02,10,10
2016,12,SCIOT02,10,10
2016,12,SCIOT02,11,20
2016,12,SCIOT02,10,10
2016,12,SCIOT02,11,21
2016,12,SCIOT02,11,20
2016,12,SCIOT02,11,25
2016,12,SCIOT02,11,20
2016,12,SCIOT02,11,30
2016,12,SCIOT02,11,20
2016,12,SCIOT02,11,20
2016,12,SCIOT02,11,20
2016,12,SCIOT02,11,20
2016,12,SCIOT02,11,20
2016,12,SCIOT02,11,20
2016,12,SCIOT02,11,20
2016,12,SCIOT02,11,20
2016,12,SCIOT02,11,20
2016,12,SCIOT02,11,20
2016,12,SCIOT02,11,30
2016,12,SCIOT02,11,20
2016,12,SCIOT02,12,30
2016,12,SCIOT02,12,30
2016,12,SCIOT02,12,25
2016,12,SCIOT02,12,30
2016,12,SCIOT02,12,30
2016,12,SCIOT02,12,30
2016,12,SCIOT02,12,20
2016,12,SCIOT02,12,30
2016,12,SCIOT02,13,30
2016,12,SCIOT02,13,30
2016,12,SCIOT02,12,30
2016,12,SCIOT02,13,30
2016,12,SCIOT02,13,30
2016,12,SCIOT02,13,30
2016,12,SCIOT02,13,40
2016,12,SCIOT02,14,40
2016,12,SCIOT02,13,30
2016,12,SCIOT02,14,50
2016,12,SCIOT02,15,50
2016,12,SCIOT02,16,65
2016,12,SCIOT02,22,170
2016,12,SCIPR01,27,110
2016,12,SCIPR01,24,170
2016,12,SCIPR01,9,10
2016,12,SCIPR01,11,20
2016,12,SCIPR01,11,20
2016,12,SCIPR01,11,20
2016,12,SCIPR01,11,20
2016,12,SCIPR01,11,20
2016,12,SCIPR01,11,20
2016,12,SCIPR01,11,20
2016,12,SCIPR01,11,20
2016,12,SCIPR01,11,20
2016,12,SCIPR01,11,20
2016,12,SCIPR01,11,20
2016,12,SCIPR01,11,20
2016,12,SCIPR01,11,20
2016,12,SCIPR01,11,20
2016,12,SCIPR01,12,20
2016,12,SCIPR01,12,20
2016,12,SCIPR01,12,20
2016,12,SCIPR01,12,20
2016,12,SCIPR01,12,30
2016,12,SCIPR01,12,25
2016,12,SCIPR01,12,20
2016,12,SCIPR01,19,100
2016,12,SCIPR01,20,110
2016,12,SCIPR01,13,30
2016,12,SCIPR01,13,30
2016,12,SCIPR01,13,30
2016,12,SCIPR01,13,30
2016,12,SCIPR01,13,25
2016,12,SCIPR01,13,25
2016,12,SCIPR01,13,30
2016,12,SCIPR01,13,30
2016,12,SCIPR01,13,30
2016,12,SCIPR01,14,40
2016,12,SCIPR01,14,40
2016,12,SCIPR01,14,40
2016,12,SCIPR01,14,40
2016,12,SCIPR01,14,40
2016,12,SCIPR01,15,40
2016,12,SCIPR01,15,45
2016,12,SCIPR01,18,90
2016,12,SCIPR01,19,90
2016,12,SCIPR01,19,90
2016,12,SCIPR01,21,140
2016,12,SCIPR01,19,45
2016,12,SCMRA01,20,110
2016,12,SCMSM04,39,620
2016,12,SCMSM04,42,790
2016,12,SCRPT03,9,11
2016,12,SCRPT03,9,11
2016,12,SCRPT03,10,10
2016,12,SCRPT03,11,10
2016,12,SCRPT03,9,10
2016,12,SCRPT03,11,15
2016,12,SCRPT03,8,5
2016,12,SCRSP00,7,5
2016,12,SCRSP00,9,10
2016,12,SCRSP00,10,10
2016,12,SCRSP00,10,10
2016,12,SCRSP00,8,12
2016,12,SCRSP00,9,10
2016,12,SCRSP00,10,15
2016,12,SCRSP00,11,12
2016,12,SEREP62,12,40
2016,12,SEREP62,13,42
2016,12,SHRAA00,1.8,5
2016,12,SHRAA00,2.1,7
2016,12,SHRAA00,1.8,5
2016,12,SHRAA00,2.1,7
2016,12,SHRAA00,3.2,8
2016,12,SHRPE00,1.2,3
2016,12,SHRPE00,1.4,3
2016,12,SHRPE00,2.1,10
2016,12,SHRPE00,2.6,15
2016,12,SHRPE00,2,2
2016,12,SHRPE63,5.4,80
2016,12,SHRPE63,5.3,105
2016,12,SHRPE63,5.5,110
2016,12,SHRPE63,6,140
2016,12,SHRPE63,6.2,140
2016,12,SHRPE63,7.5,220
2016,12,SHRPE63,4.4,70
2016,12,SHRPE63,3.2,20
2016,12,SHRPE63,5.1,65
2016,12,SHRPE63,5,90
2016,12,SHRPE63,5.2,100
2016,12,SHRPE63,5.5,90
2016,12,SHRPE63,6,120
2016,12,SHRPE63,6.3,150
2016,12,SHRPE63,6.8,170
2016,12,SHRPE63,7,190
2016,12,SHRPE63,4.5,75
2016,12,SHRPE63,5.2,100
2016,12,SHRPE63,6,145
2016,12,SHRPE63,7,160
2016,12,SHRPE63,5.2,70
2016,12,SHRPE63,5.4,90
2016,12,SHRPE63,5.5,100
2016,12,SHRPE63,4,55
2016,12,SHRPE63,4.6,70
2016,12,SHRPE63,6.8,150
2016,12,SHRPE63,7,150
2016,12,SHRPE63,4,55
2016,12,SHRPE63,4.6,70
2016,12,SHRPE63,7,165
2016,12,SHRPE64,3.2,20
2016,12,SHRPE64,4.4,45
2016,12,SHRPE64,5,90
2016,12,SHRPE64,5.3,70
2016,12,SHRPE64,5.4,80
2016,12,SHRPE64,6.2,120
2016,12,SHRPE64,2,5
2016,12,SHRPE64,2,5
2016,12,SHRPE64,2.2,10
2016,12,SHRPE70,1.9,3
2016,12,SHRPE70,1.9,3
2016,12,SHRPE70,2,4
2016,12,SHRPE70,2.1,5
2016,12,SHRPE70,2.1,5
2016,12,SHRPE70,2.2,6
2016,12,SHRPE70,2.3,6
2016,12,SHRPE70,2.5,5
2016,12,SHRPE70,2.6,10
2016,12,SHRPE70,2.6,10
2016,12,SHRPE70,2.8,10
2016,12,SHRPE70,3.2,15
2016,12,SHRPE70,3.2,12
2016,12,SHRPE71,1.5,5
2016,12,SHRPE71,1.9,6
2016,12,SHRPE71,2,5
2016,12,SHRPE71,2.2,5
2016,12,SHRPE71,2.3,8
2016,12,SHRPE71,2.5,10
2016,12,SHRPE71,2.6,10
2016,12,SHRPE71,2.7,12
2016,12,SHRPE71,2.8,10
2016,12,SHRPE71,3,12
2016,12,SHRPE71,3.2,15
2016,12,SHRPE71,3.3,15
2016,12,SHRPE71,3.4,20
2016,12,SHRPE71,3.5,18
2016,12,SHRPE71,3.7,20
2016,12,SHRPE71,4.1,30
2016,12,SHRPE71,2.5,10
2016,12,SHRPE71,2.8,15
2016,12,SHRPE71,3.2,24
2016,12,SHRPE71,1,5
2016,12,SHRPE71,1,2
2016,12,SHRPE71,2,10
2016,12,SHRPE71,2.2,7
2016,12,SHRPE71,2.2,12
2016,12,SHRPE71,2.4,9
2016,12,SHRPE71,2.4,10
2016,12,SHRPE71,2.5,10
2016,12,SHRPE71,2.5,12
2016,12,SHRPE71,2.6,12
2016,12,SHRPE71,2.6,25
2016,12,SHRPE71,2.7,15
2016,12,SHRPE71,2.7,15
2016,12,SHRPE71,2.8,15
2016,12,SHRPE71,2.8,15
2016,12,SHRPE71,2.9,18
2016,12,SHRPE71,3,15
2016,12,SHRPE71,3,20
2016,12,SHRPE71,3.1,15
2016,12,SHRPE71,3.2,25
2016,12,SHRPE71,3.2,20
2016,12,SHRPE71,3.3,20
2016,12,SHRPE71,3.3,24
2016,12,SHRPE71,3.4,28
2016,12,SHRPE71,3.4,23
2016,12,SHRPE71,3.5,23
2016,12,SHRPE71,3.5,25
2016,12,SHRPE71,3.5,30
2016,12,SHRPE71,3.6,26
2016,12,SHRPE71,0.9,2
2016,12,SHRPE71,3.6,25
2016,12,SHRPE71,3.7,30
2016,12,SHRPE71,3.7,26
2016,12,SHRPE71,3.9,33
2016,12,SHRPE71,2.5,10
2016,12,SHRPE71,4,35
2016,12,SHRPE71,4.2,40
2016,12,SHRPE71,2.6,10
2016,12,SHRPE71,2.7,10
2016,12,SHRPE71,2.8,15
2016,12,SHRPE71,3.1,15
2016,12,SHRPE71,3.3,20
2016,12,SHRPE71,3.5,20
2016,12,SHRPE71,2.3,10
2016,12,SHRPE71,2.5,5
2016,12,SHRPE71,2.7,10
2016,12,SHRPE71,2.8,10
2016,12,SHRPE71,2.8,20
2016,12,SHRPE71,2.8,10
2016,12,SHRPE71,3,15
2016,12,SHRPE71,3,15
2016,12,SHRPE71,3.5,20
2016,12,SHRPE71,3.5,20
2016,12,SHRPE71,3.7,15
2016,12,SHRPE71,3.8,25
2016,12,SHRPE71,3.9,20
2016,12,SHRPE71,3.9,25
2016,12,SHRPE71,3.9,28
2016,12,SHRPE71,3.9,12
2016,12,SHRPE71,4.1,25
2016,12,SHRPE71,2.4,12
2016,12,SHRPE71,2.5,7
2016,12,SHRPE71,2.5,10
2016,12,SHRPE71,2.7,8
2016,12,SHRPE71,2.7,13
2016,12,SHRPE71,3,30
2016,12,SHRPE71,3.6,25
2016,12,SHRPE71,1.4,2
2016,12,SHRPE71,1.8,5
2016,12,SHRPE71,2.6,10
2016,12,SHRPE71,2.8,10
2016,12,SHRPE71,2.9,15
2016,12,SHRPE71,3,20
2016,12,SHRPE71,3.3,20
2016,12,SHRPE71,3.4,20
2016,12,SHRPE71,3.4,25
2016,12,SHRPE71,3.5,25
2016,12,SHRPE71,3.7,27
2016,12,SHRPE71,3.8,30
2016,12,SHRPE71,3.8,25
2016,12,SHRPE71,3.9,30
2016,12,SHRPE71,3.9,25
2016,12,SHRPE71,4.1,30
2016,12,SHRPE71,4.4,40
2016,12,SHRPE71,4.4,40
2016,12,SHRPE71,4.6,35
2016,12,SHRPE71,2,10
2016,12,SHRPE71,2.2,5
2016,12,SHRPE71,2.5,20
2016,12,SHRPE71,2.5,10
2016,12,SHRPE71,3,30
2016,12,SHRPE71,1.3,10
2016,12,SHRPE71,1.8,8
2016,12,SHRPE71,2,10
2016,12,SHRPE71,2,10
2016,12,SHRPE71,2.1,10
2016,12,SHRPE71,2.4,10
2016,12,SHRPE71,2.4,12
2016,12,SHRPE71,2.5,12
2016,12,SHRPE71,1.5,1
2016,12,SHRPE71,2.5,9
2016,12,SHRPE71,2.8,9
2016,12,SHRPE71,3.4,15
2016,12,SHRPE71,4.4,10
2016,12,SHRPE71,2.3,5
2016,12,SHRPE71,2.4,10
2016,12,SHRPE71,2.5,18
2016,12,SHRPE71,2.6,10
2016,12,SHRPE71,2.7,10
2016,12,SHRPE71,2.8,10
2016,12,SHRPE71,3,15
2016,12,SHRPE71,3.1,16
2016,12,SHRPE71,3.2,15
2016,12,SHRPE71,3.3,16
2016,12,SHRPE71,3.4,18
2016,12,SHRPE71,3.5,20
2016,12,SHRPE71,3.6,20
2016,12,SHRPE71,3.7,25
2016,12,SHRPE71,3.8,26
2016,12,SHRPE71,4,28
2016,12,SHRPE88,2.1,10
2016,12,SHRPE88,2.5,10
2016,12,SHRPE88,3.3,20
2016,12,SHRPE88,3.2,20
2016,12,SHRPE88,3.4,25
2016,12,SHRPE88,1.5,15
2016,12,SHRPE88,2,12
2016,12,SHRPE88,2.4,20
2016,12,SHRPE88,3.1,20
2016,12,SHRPE88,3.2,18
2016,12,SHRPE88,3.8,25
2016,12,SHRSO10,1.6,4
2016,12,SHRSO10,2.5,8
2016,12,SHRSO10,2.8,10
2016,12,SHRSO19,1.6,2
2016,12,SHRSO19,2,5
2016,12,SHRSO19,1.5,2
2016,12,SHRSO19,1.6,3
2016,12,SHRSO19,2,4
2016,12,SHRSO19,2.1,5
2016,12,SOLAA00,5,4
2016,12,SOLAA00,6,5
2016,12,SOLAA00,7,5
2016,12,SOLAA00,7,5
2016,12,SOLAA00,8,7
2016,12,SOLAA00,8,5
2016,12,SOLAA00,9,7
2016,12,SOLAA00,6,10
2016,12,SOLAA00,10,15
2016,12,SOLAA00,12,30
2016,12,SOLAA00,6,5
2016,12,SOLAA00,7,8
2016,12,SOLAA00,8,6
2016,12,SOLAA00,9,10
2016,12,SOLAA00,11,12
2016,12,SOLAA00,8,10
2016,12,SOLAA00,9,10
2016,12,SOLAA00,10,10
2016,12,SOLAA00,10,8
2016,12,SOLAA00,11,15
2016,12,SOLAA00,11,10
2016,12,SOLAA00,12,15
2016,12,SOLBR01,7,5
2016,12,SOLBR01,8,5
2016,12,SOLBR01,9,5
2016,12,SOLBR01,10,10
2016,12,SOLBR01,11,10
2016,12,SOLBR01,11,15
2016,12,SOLBR01,12,11
2016,12,SOLBR01,12,10
2016,12,SOLBR01,12,15
2016,12,SOLBR01,11,15
2016,12,SOLBR01,12,20
2016,12,SOLBR01,13,20
2016,12,SPHSP04,19,55
2016,12,SPHSP04,20,58.7
2016,12,SPHSP04,21,70
2016,12,SPHSP04,22,75
2016,12,SPHSP04,23,92.5
2016,12,SPHSP04,25,112
2016,12,SPHSP04,21,80
2016,12,SPHSP05,21,65
2016,12,SPHSP05,19,50
2016,12,SPHSP05,21,70
2016,12,SPHSP05,22,75
2016,12,SPHSP05,23,100
2016,12,SQULO71,3,5
2016,12,SQULO71,4,10
2016,12,SQULO71,4,10
2016,12,SQULO71,8,20
2016,12,SQULO71,6,8
2016,12,SQULO71,9,40
2016,12,SQULO71,9,40
2016,12,SQULO71,9,40
2016,12,SQULO71,9,30
2016,12,SQULO71,9,40
2016,12,SQULO71,9,40
2016,12,SQULO71,9,40
2016,12,SQULO71,4,6
2016,12,SQULO71,4,6
2016,12,SQULO71,5,9
2016,12,SQULO71,6,11
2016,12,SQULO71,6,10
2016,12,SQULO71,7,13
2016,12,SQULO71,8,21
2016,12,SQULO71,9,40
2016,12,SQULO71,5,5
2016,12,SQULO71,10,50
2016,12,SQULO71,11,50
2016,12,SQULO71,11,27
2016,12,SQULO71,12,80
2016,12,SQULO71,7,10
2016,12,SQULO71,7,10
2016,12,SQULO71,7,20
2016,12,SQULO71,7,15
2016,12,SQULO71,8,20
2016,12,SQULO71,8,30
2016,12,SQULO71,9,30
2016,12,SQULO71,3,5
2016,12,SQULO71,4,9
2016,12,SQULO71,5,4
2016,12,SQULO71,5,5
2016,12,SQULO71,5,10
2016,12,SQULO71,6,11
2016,12,SQULO71,6,10
2016,12,SQULO71,7,20
2016,12,SQULO71,8,20
2016,12,SQULO71,8,30
2016,12,SQULO71,8,21
2016,12,SQULO71,10,40
2016,12,SQULO71,4,3
2016,12,SQULO71,4,2
2016,12,SQULO71,5,4
2016,12,SQULO71,6,10
2016,12,SQULO71,6,10
2016,12,SQULO71,7,10
2016,12,SQULO71,7,10
2016,12,SQULO71,8,15
2016,12,SQULO71,9,20
2016,12,SQULO71,10,30
2016,12,SQULO71,3,2.5
2016,12,SQULO71,4,6
2016,12,SQULO71,4,10
2016,12,SQULO71,5,10
2016,12,SQULO71,7,7.5
2016,12,SQULO71,7,20
2016,12,SQULO71,8,30
2016,12,SQULO71,8,20
2016,12,SQULO71,9,40
2016,12,SQULO71,9,20
2016,12,SQULO71,11,45
2016,12,SQULO71,12,75
2016,12,SQULO71,4,10
2016,12,SQULO71,5,5
2016,12,SQULO71,6,10
2016,12,SQULO71,8,30
2016,12,SQULO71,9,25
2016,12,SQULO71,10,30
2016,12,SQULO71,13,50
2016,12,SQULO71,3,5
2016,12,SQULO71,4,10
2016,12,SQULO71,5,15
2016,12,SQULO71,6,15
2016,12,SQULO71,8,30
2016,12,SQULO71,9,40
2016,12,SQULO71,10,45
2016,12,SQULO71,10,65
2016,12,SQULO71,12,90
2016,12,SQULO71,6,10
2016,12,SQULO71,7,20
2016,12,SQULO71,7,12
2016,12,SQULO71,8,30
2016,12,SQULO71,9,30
2016,12,SQULO71,10,50
2016,12,SQULO71,10,25
2016,12,SQULO71,11,30
2016,12,SQULO71,12,50
2016,12,SQULO71,13,55
2016,12,SQULO71,5,12
2016,12,SQULO71,8,30
2016,12,SQULO71,15,100
2016,12,SQULO71,9,40
2016,12,SQULO71,10,45
2016,12,SQULO71,11,55
2016,12,SQULO71,4,8
2016,12,SQULO71,5,10
2016,12,SQULO71,6,20
2016,12,SQULO71,7,25
2016,12,SQULO71,3,5
2016,12,SQULO71,4,5
2016,12,SQULO71,5,10
2016,12,SQULO71,6,15
2016,12,SQULO71,7,20
2016,12,SQULO71,12,60
2016,12,SQULO71,13,80
2016,12,SQULO71,3,5
2016,12,SQULO71,4,12
2016,12,SQULO71,5,15
2016,12,SQULO71,5,5
2016,12,SQULO71,6,20
2016,12,SQULO71,6,5
2016,12,SQULO71,7,10
2016,12,SQULO71,7,35
2016,12,SQULO71,8,10
2016,12,SQULO71,8,30
2016,12,SQULO71,9,25
2016,12,SQULO71,9,5
2016,12,SQULO71,10,40
2016,12,SQULO71,4,8
2016,12,SQULO71,12,50
2016,12,SQULO71,5,3
2016,12,SQULO71,5,10
2016,12,SQULO71,6,20
2016,12,SQULO71,7,10
2016,12,SQULO71,7,25
2016,12,SQULO71,3,5
2016,12,SQULO71,8,20
2016,12,SQULO71,4,6
2016,12,SQULO71,5,8
2016,12,SQULO71,6,10
2016,12,SQULO71,8,15
2016,12,SQULO71,9,30
2016,12,SQULO71,12,60
2016,12,SQULO71,2,2
2016,12,SQULO71,3,3
2016,12,SQULO71,5,6
2016,12,SQULO71,6,10
2016,12,SQUOC10,4,15
2016,12,SQUOC10,4,7
2016,12,SQUOC10,4,12
2016,12,SQUOC10,4,30
2016,12,SQUOC10,5,40
2016,12,SQUOC10,2,15
2016,12,SQUOC10,3,5
2016,12,SQUOC10,3,15
2016,12,SQUOC10,4,20
2016,12,SQUOC10,4,10
2016,12,SQUSE10,3,18
2016,12,SQUSE10,4,10
2016,12,SQUSE10,4,10
2016,12,SQUSE10,4,20
2016,12,SQUSE10,5,20
2016,12,SQUSE10,6,40
2016,12,SQUSE10,6,30
2016,12,SQUSE10,7,40
2016,12,SQUSE10,7,35
2016,12,SQUSE10,8,55
2016,12,SQUSE10,8,60
2016,12,SQUSE10,8,80
2016,12,SQUSE10,4,5
2016,12,SQUSE10,4,20
2016,12,SQUSE10,5,25
2016,12,SQUSE10,5,15
2016,12,SQUSE10,6,20
2016,12,SQUSE10,6,35
2016,12,SQUSE10,7,40
2016,12,SQUSE10,7,45
2016,12,SQUSE10,8,80
2016,12,SQUSE10,9,80
2016,12,SQUSE10,9,80
2016,12,SQUSE10,10,130
2016,12,SQUSE10,11,160
2016,12,SQUSE10,11,155
2016,12,SQUSE10,4,20
2016,12,SQUSE10,5,30
2016,12,SQUSE10,6,40
2016,12,SQUSE10,3,5
2016,12,SQUSE10,5,15
2016,12,SQUSE10,7,30
2016,12,SQUSE10,5,20
2016,12,SQUSE10,5,11
2016,12,SQUSE10,5,20
2016,12,SQUSE10,6,28
2016,12,SQUSE10,6,20
2016,12,SQUSE10,6,30
2016,12,SQUSE10,6,20
2016,12,SQUSE10,6,50
2016,12,SQUSE10,8,80
2016,12,SQUSE10,7,43
2016,12,SQUSE10,7,40
2016,12,SQUSE10,8,55
2016,12,SQUSE10,9,85
2016,12,SQUSE10,9,65
2016,12,SQUSE10,9,70
2016,12,SQUSE10,10,95
2016,12,SQUSE10,10,110
2016,12,SQUSE10,9,90
2016,12,SQUSE10,10,75
2016,12,SQUSE10,11,130
2016,12,SQUSE10,11,150
2016,12,SQUSE10,12,170
2016,12,SQUSE10,12,200
2016,12,SQUSE10,10,90
2016,12,SQUSE10,11,140
2016,12,SQUSE10,12,160
2016,12,SQUSE10,4,6
2016,12,SQUSE10,4,10
2016,12,SQUSE10,5,10
2016,12,SQUSE10,6,30
2016,12,SQUSE10,6,20
2016,12,SQUSE10,7,30
2016,12,SQUSE10,7,25
2016,12,SQUSE10,8,60
2016,12,SQUSE10,8,50
2016,12,SQUSE10,9,65
2016,12,SQUSE10,9,55
2016,12,SQUSE10,10,95
2016,12,SQUSE10,12,190
2016,12,SQUSE10,4,10
2016,12,SQUSE10,4,15
2016,12,SQUSE10,5,20
2016,12,SQUSE10,5,25
2016,12,SQUSE10,6,40
2016,12,SQUSE10,7,45
2016,12,SQUSE10,7,30
2016,12,SQUSE10,8,45
2016,12,SQUSE10,8,55
2016,12,SQUSE10,9,80
2016,12,SQUSE10,10,130
2016,12,SQUSE10,10,120
2016,12,SQUSE10,11,130
2016,12,SQUSE10,11,160
2016,12,SQUSE10,12,155
2016,12,SQUSE10,4,10
2016,12,SQUSE10,5,30
2016,12,SQUSE10,6,50
2016,12,SQUSE10,8,40
2016,12,SQUSE10,7,40
2016,12,SQUSE10,9,90
2016,12,SQUSE10,10,140
2016,12,SQUSE10,4,15
2016,12,SQUSE10,4,15
2016,12,SQUSE10,5,25
2016,12,SQUSE10,5,20
2016,12,SQUSE10,6,40
2016,12,SQUSE10,6,40
2016,12,SQUSE10,7,40
2016,12,SQUSE10,8,50
2016,12,SQUSE10,9,75
2016,12,SQUSE10,9,70
2016,12,SQUSE10,10,120
2016,12,SQUSE10,10,85
2016,12,SQUSE10,11,140
2016,12,SQUSE10,11,160
2016,12,SQUSE10,12,125
2016,12,SQUSE10,12,140
2016,12,SQUSE10,13,165
2016,12,SQUSE10,3,10
2016,12,SQUSE10,4,15
2016,12,SQUSE10,4,10
2016,12,SQUSE10,5,12
2016,12,SQUSE10,5,25
2016,12,SQUSE10,5,20
2016,12,SQUSE10,6,12
2016,12,SQUSE10,7,35
2016,12,SQUSE10,7,45
2016,12,SQUSE10,7,50
2016,12,SQUSE10,9,75
2016,12,SQUSE10,10,120
2016,12,SQUSE10,8,40
2016,12,SQUSE10,12,175
2016,12,SQUSE10,10,70
2016,12,SQUSE10,10,150
2016,12,SQUSE10,11,160
2016,12,SQUSE10,16,400
2016,12,SQUSE10,4,15
2016,12,SQUSE10,5,25
2016,12,SQUSE10,7,35
2016,12,SQUSE10,10,120
2016,12,SQUSE10,2.8,5
2016,12,SQUSE10,3.1,5
2016,12,SQUSE10,3.5,10
2016,12,SQUSE10,4.5,15
2016,12,SQUSE10,5.2,20
2016,12,SQUSE10,4,15
2016,12,SQUSE10,5,25
2016,12,SQUSE10,6,40
2016,12,SQUSE10,6,40
2016,12,SQUSE10,4,10
2016,12,SQUSE10,7,50
2016,12,SQUSE10,5,15
2016,12,SQUSE10,6,25
2016,12,SQUSE10,13,210
2016,12,SQUSE10,7,50
2016,12,SQUSE10,8,35
2016,12,SQUSE10,10,100
2016,12,SQUSE10,3,5
2016,12,SQUSE10,10,110
2016,12,SQUSE10,11,150
2016,12,SQUSE10,4,10
2016,12,SQUSE10,12,150
2016,12,SQUSE10,4,15
2016,12,SQUSE10,5,12
2016,12,SQUSE10,5,25
2016,12,SQUSE10,6,20
2016,12,SQUSE10,7,40
2016,12,SQUSE10,3,5
2016,12,SQUSE10,4,15
2016,12,SQUSE10,7,35
2016,12,SQUSE10,5,15
2016,12,SQUSE10,6,30
2016,12,SQUSE10,9,60
2016,12,SQUSE10,10,80
2016,12,SQUSE10,13,200
2016,12,SQUSE10,8,40
2016,12,SQUSE10,10,120
2016,12,SQUSE10,12,140
2016,12,STRPA01,18,200
2016,12,STRPA01,16,150
2016,12,STRPA01,17,200
2016,12,STRPA01,17,180
2016,12,STRPA01,18,200
2016,12,STRPA01,16,120
2016,12,STRPA01,17,160
2016,12,STRPA01,17,165
2016,12,STRPA01,17,184
2016,12,STRPA01,20,205
2016,12,SYNSA00,10,12
2016,12,SYNSA02,11,10
2016,12,SYNSA02,33,360
2016,12,SYNSA02,13,15
2016,12,SYNSA02,13,10
2016,12,SYNSA02,15,35
2016,12,SYNSA02,16,40
2016,12,SYNSA02,17,50
2016,12,SYNSA02,17,50
2016,12,SYNSA02,18,60
2016,12,SYNSA02,7,5
2016,12,SYNSA02,12,15
2016,12,SYNSA02,13,22
2016,12,SYNSA02,13,25
2016,12,SYNSA02,14,30
2016,12,SYNSA02,15,32
2016,12,SYNSA02,15,35
2016,12,SYNSA02,16,35
2016,12,SYNSA02,17,31
2016,12,SYNSA02,18,60
2016,12,SYNSA02,19,40
2016,12,SYNSA02,20,70
2016,12,SYNSA02,20,82
2016,12,SYNSA02,21,68
2016,12,SYNSA02,5,3
2016,12,SYNSA02,8,5
2016,12,SYNSA02,8,5
2016,12,SYNSA02,10,10
2016,12,SYNSA02,10,10
2016,12,SYNSA02,12,10
2016,12,SYNSA02,12,20
2016,12,SYNSA02,13,25
2016,12,SYNSA02,14,25
2016,12,SYNSA02,15,45
2016,12,SYNSA02,15,25
2016,12,SYNSA02,16,40
2016,12,SYNSA02,16,40
2016,12,SYNSA02,17,45
2016,12,SYNSA02,17,60
2016,12,SYNSA02,18,60
2016,12,SYNSA02,19,65
2016,12,SYNSA02,20,90
2016,12,SYNSA02,21,110
2016,12,SYNSA02,22,120
2016,12,SYNSA02,26,190
2016,12,SYNSA02,28,250
2016,12,SYNSA02,30,270
2016,12,SYNSA02,7,3
2016,12,SYNSA02,9,11
2016,12,SYNSA02,13,30
2016,12,SYNSA02,16,40
